,feature,importance,importance_std,abs_importance
74,nFHRing_0,0.0026315789473684514,0.0048345192291773505,0.0026315789473684514
75,NdO_4,0.0026315789473684514,0.003836152562398249,0.0026315789473684514
76,SssO,-0.002631578947368407,0.003836152562398204,0.002631578947368407
77,NaaNH_2,-0.002631578947368407,0.0013157894736842036,0.002631578947368407
78,MATS2pe,-0.002631578947368385,0.0038361525623982376,0.002631578947368385
79,MATS2are,-0.002631578947368385,0.0038361525623982376,0.002631578947368385
80,MATS1c,0.001973684210526372,0.0033546181010479146,0.001973684210526372
81,NssO_2,0.001973684210526372,0.001611506409725821,0.001973684210526372
82,GATS2se,0.001973684210526372,0.001611506409725821,0.001973684210526372
83,NssNH_1,0.001973684210526372,0.005344762108313148,0.001973684210526372
84,ATSC2c,0.001973684210526372,0.0033546181010479146,0.001973684210526372
85,NssNH_3,0.001973684210526372,0.0033546181010479146,0.001973684210526372
86,PEOE_VSA6,-0.001973684210526283,0.0039473684210526395,0.001973684210526283
87,GATS1s,-0.001973684210526283,0.0033546181010479016,0.001973684210526283
88,nBase_0,-0.0019736842105262608,0.005344762108313148,0.0019736842105262608
89,nARing_1,0.0013157894736842701,0.0026315789473684574,0.0013157894736842701
90,MATS2se,0.0013157894736842701,0.002631578947368457,0.0013157894736842701
91,nARing_0,0.001315789473684248,0.001611506409725821,0.001315789473684248
92,SRW05,0.001315789473684248,0.001611506409725821,0.001315789473684248
93,VSA_EState3,0.001315789473684248,0.001611506409725821,0.001315789473684248
94,thiourea,0.001315789473684248,0.0033546181010479146,0.001315789473684248
95,SaaNH,0.001315789473684248,0.0033546181010479146,0.001315789473684248
96,MATS3are,0.001315789473684248,0.001611506409725821,0.001315789473684248
97,NdssC_4,0.0013157894736842257,0.0026315789473684514,0.0013157894736842257
98,GATS2s,-0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
99,n5Ring_1,-0.0013157894736842036,0.002631578947368407,0.0013157894736842036
100,n5HRing_1,-0.0013157894736842036,0.002631578947368407,0.0013157894736842036
101,BCUTd-1l,-0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
102,NssNH_6,-0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
103,nBondsD_3,-0.0013157894736841812,0.004462059199424518,0.0013157894736841812
104,AATSC2p,-0.0013157894736841812,0.002631578947368446,0.0013157894736841812
105,PEOE_VSA12,-0.0013157894736841812,0.007384850105474879,0.0013157894736841812
106,nAHRing_0,-0.0013157894736841812,0.0033546181010478972,0.0013157894736841812
107,nBondsD_2,-0.0013157894736841812,0.002631578947368446,0.0013157894736841812
108,NdssC_1,-0.001315789473684159,0.007672305124796453,0.001315789473684159
109,GATS1c,0.0006578947368421461,0.002461616701824996,0.0006578947368421461
110,MATS3se,0.0006578947368421461,0.003836152562398253,0.0006578947368421461
111,BCUTi-1l,0.0006578947368421461,0.0038361525623982528,0.0006578947368421461
112,NssO_1,0.0006578947368421461,0.002461616701824996,0.0006578947368421461
113,indole,0.000657894736842124,0.003223012819451574,0.000657894736842124
114,n5HRing_3,0.000657894736842124,0.001315789473684248,0.000657894736842124
115,isophthalamides_dipicolineamides,0.000657894736842124,0.001315789473684248,0.000657894736842124
116,n5Ring_3,0.000657894736842124,0.001315789473684248,0.000657894736842124
117,VSA_EState9,0.000657894736842124,0.001315789473684248,0.000657894736842124
118,carbazole,-0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
119,GATS5se,-0.0006578947368420796,0.002461616701824984,0.0006578947368420796
120,nFRing_2,-0.0006578947368420796,0.0038361525623982454,0.0006578947368420796
121,ATSC2pe,-0.0006578947368420796,0.0024616167018249842,0.0006578947368420796
122,nFHRing_2,-0.0006578947368420796,0.0038361525623982454,0.0006578947368420796
123,nAHRing_1,-0.0006578947368420796,0.0024616167018249842,0.0006578947368420796
124,nS_1,-0.0006578947368420573,0.00789473684210527,0.0006578947368420573
125,NssNH_4,-0.0006578947368420351,0.006378526128179399,0.0006578947368420351
126,nBase_1,6.661338147750939e-17,0.005884389414473149,6.661338147750939e-17
127,nS_3,4.4408920985006264e-17,0.002942194707236599,4.4408920985006264e-17
128,AATSC4c,2.2204460492503132e-17,0.0020804458290581682,2.2204460492503132e-17
129,nBondsD_5,2.2204460492503132e-17,0.0020804458290581682,2.2204460492503132e-17
130,NdO_5,2.2204460492503132e-17,0.0020804458290581682,2.2204460492503132e-17
131,GATS2c,2.2204460492503132e-17,0.0036034378783234822,2.2204460492503132e-17
